curd,flower (seeds),5
condensed milk,margarine,5
abrasive cleaner,butter,5
finished products,whipped/sour cream,5
butter,female sanitary products,5
beef,dental care,5
dish cleaner,dishes,5
pastry,ready soups,5
margarine,organic products,5
beef,liver loaf,5
citrus fruit,meat spreads,5
chicken,sweet spreads,5
onions,tea,5
grapes,meat,5
Instant food products,ice cream,5
tidbits,waffles,5
baking powder,candles,5
hamburger meat,instant coffee,5
abrasive cleaner,chicken,5
bottled beer,ketchup,5
ham,seasonal products,5
dog food,hygiene articles,5
finished products,pasta,5
sparkling wine,specialty chocolate,5
domestic eggs,photo/film,5
pork,syrup,5
pasta,pickled vegetables,5
candy,canned fish,5
hygiene articles,instant coffee,5
fish,sausage,5
baking powder,frozen meals,5
chocolate,tea,5
oil,spices,5
oil,red/blush wine,5
canned vegetables,waffles,5
berries,candles,5
beverages,oil,5
semi-finished bread,vinegar,5
dishes,misc. beverages,5
prosecco,whole milk,5
sausage,syrup,5
UHT-milk,softener,5
pickled vegetables,specialty vegetables,5
candles,hard cheese,5
butter milk,chewing gum,5
cleaner,hard cheese,5
long life bakery product,pasta,5
hard cheese,specialty fat,5
brown bread,liver loaf,5
light bulbs,tropical fruit,5
canned fruit,margarine,5
cream cheese,dish cleaner,5
citrus fruit,liver loaf,5
frozen fish,kitchen towels,5
baking powder,mayonnaise,5
tidbits,yogurt,5
curd,sauces,5
curd,finished products,5
canned fish,red/blush wine,5
pork,sparkling wine,5
female sanitary products,ham,5
oil,popcorn,5
honey,root vegetables,5
hygiene articles,turkey,5
canned fish,specialty cheese,5
dessert,dish cleaner,5
cocoa drinks,other vegetables,5
rice,turkey,5
semi-finished bread,zwieback,5
dishes,flour,4
meat,white wine,4
butter,ketchup,4
chicken,sparkling wine,4
dog food,herbs,4
detergent,rice,4
abrasive cleaner,pip fruit,4
cake bar,potted plants,4
cocoa drinks,white bread,4
bottled water,pudding powder,4
baking powder,dishes,4
hard cheese,potted plants,4
canned beer,dishes,4
Instant food products,frozen meals,4
root vegetables,rubbing alcohol,4
curd cheese,hard cheese,4
dental care,sliced cheese,4
long life bakery product,zwieback,4
cocoa drinks,pip fruit,4
bathroom cleaner,pastry,4
dog food,hamburger meat,4
frozen fish,hard cheese,4
cookware,domestic eggs,4
beef,cleaner,4
berries,jam,4
fruit/vegetable juice,syrup,4
meat,meat spreads,4
napkins,popcorn,4
hygiene articles,spices,4
fruit/vegetable juice,softener,4
citrus fruit,sauces,4
onions,specialty fat,4
condensed milk,dishes,4
jam,long life bakery product,4
roll products,soups,4
instant coffee,oil,4
dishes,white wine,4
butter milk,frozen fish,4
root vegetables,specialty vegetables,4
frozen potato products,misc. beverages,4
domestic eggs,light bulbs,4
flour,rice,4
processed cheese,roll products,4
cooking chocolate,frozen vegetables,4
jam,pickled vegetables,4
frankfurter,male cosmetics,4
female sanitary products,house keeping products,4
hard cheese,sparkling wine,4
dental care,hard cheese,4
candles,roll products,4
frozen fish,meat,4
bottled water,snack products,4
detergent,soups,4
butter milk,cling film/bags,4
cooking chocolate,hygiene articles,4
onions,potato products,4
sauces,specialty chocolate,4
vinegar,white bread,4
cat food,condensed milk,4
bottled water,specialty vegetables,4
female sanitary products,salty snack,4
frozen fish,sauces,4
hamburger meat,potato products,4
artif. sweetener,curd,4
rum,waffles,4
napkins,rubbing alcohol,4
candles,pasta,4
frozen vegetables,rum,4
frozen potato products,pickled vegetables,4
pasta,specialty fat,4
frozen dessert,potted plants,4
canned fish,sweet spreads,4
margarine,spices,4
bottled water,rubbing alcohol,4
cling film/bags,rice,4
condensed milk,salt,4
chewing gum,cling film/bags,4
frozen vegetables,pet care,4
frozen dessert,frozen fish,4
canned vegetables,potted plants,4
pickled vegetables,rice,4
photo/film,sausage,4
dishes,white bread,4
popcorn,semi-finished bread,4
cookware,yogurt,4
organic products,yogurt,4
pet care,sugar,4
chocolate,cleaner,4
cereals,coffee,4
house keeping products,salty snack,4
ice cream,spread cheese,4
soft cheese,soups,4
cream cheese,zwieback,4
detergent,frozen potato products,4
pickled vegetables,turkey,4
grapes,rice,4
napkins,spices,4
bottled beer,specialty fat,4
Instant food products,onions,4
cereals,chicken,4
onions,skin care,4
dishes,red/blush wine,4
canned fish,specialty chocolate,4
cereals,chocolate,4
pork,zwieback,4
Instant food products,oil,4
dish cleaner,soups,4
butter milk,cereals,4
chewing gum,soft cheese,4
napkins,tea,4
packaged fruit/vegetables,pasta,4
frozen potato products,seasonal products,4
decalcifier,whipped/sour cream,4
female sanitary products,sausage,4
frankfurter,tea,4
kitchen towels,oil,4
cereals,frozen vegetables,4
finished products,grapes,4
pasta,sauces,4
beef,spices,4
flour,sliced cheese,4
flower (seeds),seasonal products,4
chewing gum,sweet spreads,4
flower (seeds),white wine,4
chicken,finished products,4
herbs,rum,4
dessert,roll products,4
curd cheese,napkins,4
berries,frozen potato products,4
dog food,salt,4
spices,waffles,4
cat food,popcorn,4
dental care,pickled vegetables,4
frankfurter,skin care,4
citrus fruit,photo/film,4
beverages,mustard,4
canned fish,jam,4
chocolate,sauces,4
dental care,dish cleaner,4
meat spreads,sugar,4
chewing gum,flour,4
hard cheese,roll products,4
berries,chewing gum,4
mustard,sweet spreads,4
chocolate marshmallow,salty snack,4
liver loaf,white bread,4
sliced cheese,zwieback,4
cleaner,house keeping products,4
flour,processed cheese,4
candy,dishes,4
fruit/vegetable juice,photo/film,4
canned fruit,rice,4
dish cleaner,salty snack,4
candles,mustard,4
cling film/bags,meat,4
citrus fruit,soap,4
meat spreads,root vegetables,4
long life bakery product,specialty cheese,4
oil,pudding powder,4
chicken,photo/film,4
cooking chocolate,yogurt,4
female sanitary products,misc. beverages,4
pasta,popcorn,4
misc. beverages,salt,4
female sanitary products,frozen vegetables,4
condensed milk,soft cheese,4
male cosmetics,pip fruit,4
candy,curd cheese,4
coffee,zwieback,4
chocolate marshmallow,processed cheese,4
domestic eggs,rum,4
detergent,sweet spreads,4
ham,jam,4
dish cleaner,meat,4
Instant food products,flour,4
other vegetables,rubbing alcohol,4
dog food,processed cheese,4
processed cheese,spread cheese,4
brown bread,curd cheese,4
chocolate marshmallow,sliced cheese,4
canned beer,syrup,4
UHT-milk,candles,4
shopping bags,tea,4
dishes,mustard,4
salty snack,soft cheese,4
popcorn,specialty bar,4
cling film/bags,specialty chocolate,4
detergent,frozen dessert,4
baking powder,salt,4
cake bar,ice cream,4
pork,potato products,4
packaged fruit/vegetables,salt,4
flower (seeds),specialty chocolate,4
brown bread,photo/film,4
pork,specialty cheese,4
frozen potato products,turkey,4
baking powder,pet care,4
cling film/bags,soups,4
oil,specialty fat,4
ham,salt,4
cream,whole milk,4
hygiene articles,rum,4
berries,fish,4
bottled water,light bulbs,4
rubbing alcohol,tropical fruit,4
Instant food products,chocolate,4
dessert,specialty cheese,4
coffee,softener,4
canned fish,cereals,4
detergent,packaged fruit/vegetables,4
margarine,tea,4
bottled beer,cooking chocolate,4
ice cream,sweet spreads,4
dessert,instant coffee,4
herbs,soups,4
long life bakery product,vinegar,4
citrus fruit,cooking chocolate,4
curd cheese,soda,4
baking powder,soups,4
organic sausage,whipped/sour cream,4
UHT-milk,ketchup,4
ketchup,pastry,4
sausage,specialty fat,4
ketchup,salty snack,4
spread cheese,sugar,4
chicken,light bulbs,4
herbs,semi-finished bread,4
instant coffee,sugar,4
brown bread,light bulbs,4
beverages,cat food,4
baking powder,female sanitary products,4
packaged fruit/vegetables,specialty bar,4
dental care,specialty bar,4
margarine,syrup,4
canned fruit,whipped/sour cream,4
butter milk,canned vegetables,4
Instant food products,beverages,4
cling film/bags,misc. beverages,4
house keeping products,red/blush wine,4
cleaner,pork,4
curd,male cosmetics,4
curd cheese,ham,4
finished products,pork,4
UHT-milk,female sanitary products,4
mayonnaise,seasonal products,4
bottled water,liver loaf,4
packaged fruit/vegetables,potted plants,4
pip fruit,specialty vegetables,4
cookware,tropical fruit,4
candy,snack products,4
light bulbs,sugar,4
semi-finished bread,white wine,4
pork,ready soups,4
female sanitary products,soups,4
potato products,tropical fruit,4
soups,waffles,4
nut snack,waffles,4
ketchup,white bread,4
frankfurter,pet care,4
ham,potato products,4
UHT-milk,vinegar,4
female sanitary products,hard cheese,4
pasta,seasonal products,4
cookware,root vegetables,4
coffee,turkey,4
red/blush wine,spread cheese,4
frozen vegetables,nut snack,4
pip fruit,tidbits,4
male cosmetics,napkins,4
newspapers,spices,4
hard cheese,nut snack,4
butter milk,tidbits,4
flower (seeds),fruit/vegetable juice,4
curd cheese,spread cheese,4
citrus fruit,cocoa drinks,4
abrasive cleaner,curd,4
flower (seeds),onions,4
abrasive cleaner,coffee,4
Instant food products,detergent,4
meat,potted plants,4
ready soups,yogurt,4
rice,soft cheese,4
frozen fruits,shopping bags,4
cat food,nut snack,4
dish cleaner,roll products,4
mustard,soups,4
cooking chocolate,tropical fruit,4
liquor,pip fruit,4
organic products,pastry,4
cling film/bags,flour,4
fruit/vegetable juice,light bulbs,4
dog food,flour,4
fish,pork,4
processed cheese,rice,4
baking powder,photo/film,4
cling film/bags,pickled vegetables,4
instant coffee,margarine,4
beverages,dishes,4
brandy,coffee,4
photo/film,tropical fruit,4
female sanitary products,seasonal products,4
chewing gum,salt,4
ready soups,semi-finished bread,4
pip fruit,specialty fat,4
rum,sausage,4
pork,softener,4
cocoa drinks,curd,4
kitchen towels,white bread,4
hygiene articles,packaged fruit/vegetables,4
UHT-milk,frozen potato products,4
grapes,soups,4
liquor (appetizer),long life bakery product,4
canned fish,soups,4
specialty fat,waffles,4
hygiene articles,light bulbs,4
cling film/bags,pasta,4
butter milk,pet care,4
chicken,liver loaf,4
chocolate marshmallow,detergent,4
instant coffee,pork,4
brown bread,softener,4
photo/film,white bread,4
cat food,frozen potato products,4
bottled water,ketchup,4
brown bread,chewing gum,4
onions,rum,4
frankfurter,ready soups,4
bathroom cleaner,margarine,4
canned fruit,yogurt,4
seasonal products,sliced cheese,4
pudding powder,tropical fruit,4
ice cream,processed cheese,4
dental care,specialty chocolate,4
dental care,whipped/sour cream,4
frozen fish,roll products,4
frozen meals,softener,4
curd,kitchen towels,4
dessert,finished products,4
meat,spices,4
specialty bar,spread cheese,4
canned beer,ham,4
nuts/prunes,waffles,4
ketchup,pasta,4
bathroom cleaner,berries,4
meat,specialty cheese,4
beef,kitchen towels,4
potted plants,turkey,4
brown bread,vinegar,4
mustard,specialty bar,4
dish cleaner,house keeping products,4
chocolate,jam,4
frozen potato products,soft cheese,4
pork,skin care,4
bottled beer,skin care,4
dish cleaner,flour,4
semi-finished bread,spread cheese,4
snack products,tropical fruit,4
potted plants,soft cheese,4
seasonal products,sugar,4
red/blush wine,sparkling wine,4
cake bar,canned beer,4
UHT-milk,artif. sweetener,4
hygiene articles,pet care,4
hygiene articles,rubbing alcohol,4
mayonnaise,soft cheese,4
misc. beverages,pet care,4
chocolate marshmallow,specialty bar,4
condensed milk,pickled vegetables,4
napkins,potato products,4
semi-finished bread,sweet spreads,4
sauces,soups,4
instant coffee,misc. beverages,4
hard cheese,packaged fruit/vegetables,4
flour,turkey,4
citrus fruit,rum,4
herbs,soft cheese,4
candy,chewing gum,4
condensed milk,misc. beverages,4
canned beer,condensed milk,4
sausage,sparkling wine,4
UHT-milk,brandy,4
chewing gum,hard cheese,4
photo/film,shopping bags,4
frozen fish,frozen potato products,4
liquor (appetizer),margarine,4
frozen meals,ready soups,4
meat,mustard,4
cereals,potted plants,4
coffee,male cosmetics,4
light bulbs,newspapers,4
fruit/vegetable juice,rum,4
decalcifier,fruit/vegetable juice,4
detergent,dog food,4
butter milk,sauces,4
mayonnaise,specialty chocolate,4
frozen potato products,house keeping products,4
misc. beverages,white wine,4
artif. sweetener,chicken,4
honey,yogurt,4
meat,packaged fruit/vegetables,4
flour,mayonnaise,4
dessert,specialty fat,4
cat food,soups,4
bathroom cleaner,fruit/vegetable juice,4
organic products,shopping bags,4
house keeping products,processed cheese,4
organic sausage,soda,4
curd,zwieback,4
cocoa drinks,whipped/sour cream,4
chewing gum,detergent,4
hamburger meat,ketchup,4
dog food,frozen fish,4
cream cheese,female sanitary products,4
mustard,popcorn,4
canned fruit,pip fruit,4
organic products,rolls/buns,4
fruit/vegetable juice,organic sausage,4
artif. sweetener,flour,4
abrasive cleaner,dish cleaner,4
bathroom cleaner,whipped/sour cream,4
cleaner,onions,4
newspapers,tea,4
rum,soft cheese,4
misc. beverages,packaged fruit/vegetables,4
Instant food products,house keeping products,4
pet care,semi-finished bread,4
frankfurter,sparkling wine,4
chocolate marshmallow,flour,4
flour,red/blush wine,4
organic products,whole milk,4
butter milk,rice,4
cleaner,sugar,4
cake bar,cereals,4
liquor,processed cheese,4
chewing gum,herbs,4
make up remover,soda,4
cleaner,vinegar,4
long life bakery product,specialty fat,4
baking powder,rum,4
cat food,seasonal products,4
baking powder,specialty bar,4
dental care,frozen fish,4
cereals,dessert,4
pork,sauces,4
Instant food products,dessert,4
honey,rolls/buns,4
cake bar,meat,4
coffee,potato products,4
pastry,skin care,4
UHT-milk,flower (seeds),4
decalcifier,tropical fruit,4
frozen dessert,seasonal products,4
frozen vegetables,sparkling wine,4
fruit/vegetable juice,skin care,4
cat food,salt,4
canned fish,spread cheese,4
organic products,root vegetables,4
UHT-milk,kitchen towels,4
cream cheese,red/blush wine,4
seasonal products,soft cheese,4
instant coffee,semi-finished bread,4
frozen potato products,pasta,4
flour,pudding powder,4
chicken,female sanitary products,4
pork,spices,4
pork,rum,4
hygiene articles,vinegar,4
fish,pastry,4
pasta,vinegar,4
dog food,pickled vegetables,4
curd,potato products,4
liver loaf,pork,4
soda,specialty fat,4
sauces,sweet spreads,4
male cosmetics,root vegetables,4
spread cheese,white wine,4
frozen dessert,ham,4
misc. beverages,specialty cheese,4
cake bar,hard cheese,4
candy,specialty cheese,4
ketchup,misc. beverages,4
decalcifier,yogurt,4
frozen fish,ice cream,4
herbs,jam,4
detergent,flour,4
pork,soups,4
frozen potato products,newspapers,4
other vegetables,tidbits,4
detergent,frozen fish,4
berries,condensed milk,4
frozen meals,roll products,4
cling film/bags,pork,4
cookware,whole milk,4
chewing gum,photo/film,4
root vegetables,snack products,4
cookware,pastry,4
butter,pudding powder,4
Instant food products,chicken,4
herbs,seasonal products,4
frankfurter,sauces,4
abrasive cleaner,hygiene articles,4
bathroom cleaner,bottled water,4
long life bakery product,soups,4
hygiene articles,tea,4
citrus fruit,tidbits,4
liver loaf,misc. beverages,4
meat,pasta,4
canned fish,specialty bar,4
potted plants,processed cheese,4
liquor,specialty bar,4
chocolate marshmallow,mustard,4
ice cream,seasonal products,4
packaged fruit/vegetables,salty snack,4
candles,hygiene articles,4
liver loaf,onions,4
rum,yogurt,4
organic products,pip fruit,4
ice cream,kitchen towels,4
beef,potato products,4
fruit/vegetable juice,liquor (appetizer),4
berries,salt,4
bottled water,sweet spreads,4
cream cheese,dental care,4
cake bar,grapes,4
ready soups,root vegetables,4
chocolate,instant coffee,4
mayonnaise,meat,4
brown bread,specialty cheese,4
domestic eggs,frozen fruits,4
dog food,pasta,4
dessert,softener,4
bottled beer,mayonnaise,4
nuts/prunes,yogurt,4
organic products,sausage,4
frozen fish,specialty bar,4
mayonnaise,misc. beverages,4
chewing gum,mustard,4
long life bakery product,specialty vegetables,4
cat food,mayonnaise,4
abrasive cleaner,brown bread,4
condensed milk,specialty chocolate,4
misc. beverages,sweet spreads,4
abrasive cleaner,fruit/vegetable juice,4
ice cream,potted plants,4
mayonnaise,roll products,4
berries,zwieback,4
cream,fruit/vegetable juice,4
herbs,salt,4
candles,dishes,4
citrus fruit,organic sausage,4
butter,sauces,4
chewing gum,frozen meals,4
cleaner,cream cheese,4
cling film/bags,frozen fish,4
domestic eggs,liquor (appetizer),4
frozen meals,potato products,4
sausage,tea,4
finished products,newspapers,4
candles,ice cream,4
candles,specialty chocolate,4
UHT-milk,dental care,4
dishes,ham,4
Instant food products,UHT-milk,4
specialty bar,zwieback,4
artif. sweetener,coffee,4
specialty chocolate,sweet spreads,4
artif. sweetener,root vegetables,4
canned fish,frozen dessert,4
ice cream,packaged fruit/vegetables,4
cocoa drinks,root vegetables,4
pudding powder,sugar,4
cling film/bags,female sanitary products,4
pip fruit,ready soups,4
frozen vegetables,tea,4
beverages,salt,4
dental care,frankfurter,4
female sanitary products,grapes,4
pet care,sliced cheese,4
citrus fruit,fish,4
abrasive cleaner,curd cheese,4
liquor,tropical fruit,4
ham,light bulbs,4
condensed milk,cream cheese,4
beverages,packaged fruit/vegetables,4
flour,frozen dessert,4
butter milk,potted plants,4
chocolate,cooking chocolate,4
Instant food products,hard cheese,4
grapes,jam,4
house keeping products,meat,4
canned fruit,cream cheese,4
misc. beverages,turkey,4
rum,white bread,4
curd,light bulbs,4
dessert,light bulbs,4
coffee,sauces,4
butter milk,canned beer,4
flour,ice cream,4
specialty chocolate,turkey,4
abrasive cleaner,cream cheese,4
seasonal products,spread cheese,4
candles,candy,4
potato products,processed cheese,4
light bulbs,sausage,4
flower (seeds),frozen meals,4
dog food,semi-finished bread,4
frozen fish,grapes,4
cling film/bags,frozen dessert,4
chocolate marshmallow,fruit/vegetable juice,4
nut snack,whipped/sour cream,4
cereals,sliced cheese,4
cleaner,frozen meals,4
UHT-milk,instant coffee,4
baking powder,white wine,4
organic sausage,pip fruit,4
abrasive cleaner,napkins,4
ice cream,pasta,4
abrasive cleaner,chocolate,4
dog food,onions,4
chewing gum,specialty cheese,4
liquor (appetizer),oil,4
hygiene articles,kitchen towels,4
candy,house keeping products,4
light bulbs,waffles,4
finished products,specialty bar,4
abrasive cleaner,oil,4
nut snack,pastry,4
salty snack,zwieback,4
dental care,kitchen towels,4
flower (seeds),long life bakery product,4
female sanitary products,sliced cheese,4
chewing gum,meat spreads,4
flour,seasonal products,4
pork,pudding powder,4
hamburger meat,tea,4
cling film/bags,tea,4
chocolate,rum,4
chocolate marshmallow,white bread,4
frozen dessert,rice,4
liver loaf,long life bakery product,4
female sanitary products,specialty chocolate,4
herbs,salty snack,4
baking powder,mustard,4
female sanitary products,frankfurter,3
canned vegetables,turkey,3
house keeping products,spread cheese,3
cereals,flour,3
canned fish,popcorn,3
candles,mayonnaise,3
brown bread,spices,3
house keeping products,waffles,3
frozen potato products,mayonnaise,3
artif. sweetener,sausage,3
mustard,vinegar,3
potted plants,roll products,3
specialty cheese,waffles,3
bathroom cleaner,onions,3
citrus fruit,ready soups,3
cocoa drinks,pastry,3
kitchen towels,pet care,3
liver loaf,soft cheese,3
nut snack,specialty cheese,3
candles,kitchen towels,3
Instant food products,spread cheese,3
dish cleaner,sparkling wine,3
house keeping products,soft cheese,3
canned beer,rum,3
bottled beer,finished products,3
honey,napkins,3
dog food,margarine,3
canned beer,light bulbs,3
frozen potato products,instant coffee,3
soft cheese,sweet spreads,3
syrup,whipped/sour cream,3
berries,vinegar,3
potato products,sausage,3
decalcifier,hygiene articles,3
mustard,salt,3
condensed milk,pork,3
cat food,sauces,3
curd,meat spreads,3
chocolate,kitchen towels,3
UHT-milk,spices,3
beverages,pickled vegetables,3
rice,soups,3
decalcifier,shopping bags,3
fruit/vegetable juice,snack products,3
sweet spreads,turkey,3
cake bar,chewing gum,3
beef,tea,3
packaged fruit/vegetables,soups,3
Instant food products,red/blush wine,3
hard cheese,spices,3
house keeping products,roll products,3
berries,sauces,3
instant coffee,pasta,3
baking powder,meat spreads,3
UHT-milk,dog food,3
organic sausage,tropical fruit,3
cling film/bags,sliced cheese,3
dish cleaner,pasta,3
bottled beer,female sanitary products,3
cooking chocolate,flour,3
kitchen towels,white wine,3
candles,vinegar,3
tidbits,tropical fruit,3
abrasive cleaner,rice,3
hygiene articles,liver loaf,3
candy,white wine,3
dishes,flower (seeds),3
hamburger meat,pet care,3
fruit/vegetable juice,spices,3
margarine,popcorn,3
jam,soft cheese,3
candles,rice,3
beef,popcorn,3
dish cleaner,kitchen towels,3
cream cheese,ketchup,3
detergent,turkey,3
butter milk,spices,3
beef,specialty vegetables,3
liver loaf,waffles,3
chewing gum,frozen fish,3
hard cheese,softener,3
cake bar,processed cheese,3
Instant food products,berries,3
condensed milk,ham,3
cake bar,frozen dessert,3
prosecco,tropical fruit,3
finished products,frankfurter,3
frozen fish,popcorn,3
dishes,soft cheese,3
brandy,pip fruit,3
chewing gum,frozen dessert,3
pork,salad dressing,3
Instant food products,herbs,3
cream cheese,ready soups,3
pickled vegetables,spices,3
curd cheese,shopping bags,3
flour,specialty cheese,3
brandy,white bread,3
condensed milk,kitchen towels,3
cereals,processed cheese,3
dishes,mayonnaise,3
chocolate,condensed milk,3
newspapers,potato products,3
dental care,mustard,3
artif. sweetener,dessert,3
photo/film,salty snack,3
cream cheese,finished products,3
ketchup,waffles,3
male cosmetics,tropical fruit,3
baking powder,nut snack,3
beef,zwieback,3
cereals,specialty cheese,3
ham,liver loaf,3
finished products,frozen meals,3
canned vegetables,sweet spreads,3
berries,frozen dessert,3
salt,specialty cheese,3
cream cheese,white wine,3
mustard,packaged fruit/vegetables,3
berries,turkey,3
sliced cheese,specialty vegetables,3
meat,photo/film,3
baking powder,instant coffee,3
finished products,potato products,3
chewing gum,flower (seeds),3
cocoa drinks,pork,3
onions,specialty vegetables,3
cling film/bags,ham,3
baking powder,pudding powder,3
rice,specialty chocolate,3
sliced cheese,spread cheese,3
abrasive cleaner,long life bakery product,3
berries,specialty fat,3
red/blush wine,rice,3
cling film/bags,dishes,3
frozen dessert,hamburger meat,3
chocolate,tidbits,3
beverages,herbs,3
cooking chocolate,pastry,3
canned fish,detergent,3
butter milk,vinegar,3
fish,soda,3
beverages,sauces,3
kitchen towels,sauces,3
cocoa drinks,coffee,3
candles,soups,3
cake bar,herbs,3
butter,male cosmetics,3
liquor,salty snack,3
artif. sweetener,brown bread,3
citrus fruit,snack products,3
chocolate marshmallow,soft cheese,3
artif. sweetener,mustard,3
curd cheese,sliced cheese,3
frozen fish,zwieback,3
oil,sparkling wine,3
fish,long life bakery product,3
chewing gum,liquor (appetizer),3
meat,syrup,3
sauces,white bread,3
pet care,specialty bar,3
frozen fruits,processed cheese,3
cream cheese,curd cheese,3
canned vegetables,herbs,3
pasta,pet care,3
flower (seeds),herbs,3
bottled beer,jam,3
canned fruit,oil,3
beverages,liquor (appetizer),3
cling film/bags,soft cheese,3
artif. sweetener,hamburger meat,3
cat food,spread cheese,3
long life bakery product,rubbing alcohol,3
finished products,hygiene articles,3
rum,whipped/sour cream,3
prosecco,shopping bags,3
cocoa drinks,fruit/vegetable juice,3
nuts/prunes,pastry,3
jam,salty snack,3
cling film/bags,salty snack,3
frozen fruits,whole milk,3
spices,vinegar,3
chocolate marshmallow,liquor,3
berries,rice,3
canned vegetables,dish cleaner,3
dog food,sugar,3
grapes,pudding powder,3
frozen fish,mustard,3
canned fish,canned vegetables,3
berries,kitchen towels,3
butter,canned fruit,3
dishes,frozen dessert,3
dental care,mayonnaise,3
liquor,rum,3
cat food,house keeping products,3
decalcifier,frankfurter,3
grapes,zwieback,3
grapes,herbs,3
canned fruit,hamburger meat,3
candles,shopping bags,3
cake bar,skin care,3
ham,pet care,3
frankfurter,organic sausage,3
flower (seeds),house keeping products,3
ice cream,specialty cheese,3
specialty vegetables,whole milk,3
dessert,potato products,3
dog food,frankfurter,3
chocolate,liver loaf,3
ham,rice,3
long life bakery product,nut snack,3
beef,pet care,3
canned vegetables,mustard,3
soups,specialty bar,3
dessert,liver loaf,3
cat food,dental care,3
cake bar,specialty cheese,3
chocolate,syrup,3
canned vegetables,spread cheese,3
cocoa drinks,sugar,3
baking powder,liver loaf,3
coffee,cookware,3
Instant food products,waffles,3
fruit/vegetable juice,organic products,3
condensed milk,detergent,3
bottled beer,nuts/prunes,3
bottled beer,sweet spreads,3
potato products,white bread,3
oil,pet care,3
curd,skin care,3
cream cheese,specialty fat,3
grapes,popcorn,3
beverages,ice cream,3
butter,skin care,3
frozen meals,vinegar,3
jam,white bread,3
frozen potato products,salt,3
liquor,semi-finished bread,3
cling film/bags,kitchen towels,3
berries,sweet spreads,3
beverages,cereals,3
baking powder,specialty cheese,3
herbs,sugar,3
bottled beer,sauces,3
butter milk,male cosmetics,3
dessert,male cosmetics,3
light bulbs,margarine,3
curd,softener,3
light bulbs,liquor (appetizer),3
citrus fruit,prosecco,3
pasta,semi-finished bread,3
beef,sauces,3
cereals,dog food,3
soda,tea,3
house keeping products,ice cream,3
female sanitary products,pickled vegetables,3
ice cream,mustard,3
finished products,seasonal products,3
frozen fish,rice,3
red/blush wine,sauces,3
napkins,specialty vegetables,3
cake bar,chocolate marshmallow,3
butter,curd cheese,3
frozen potato products,waffles,3
baking powder,finished products,3
condensed milk,ice cream,3
coffee,soap,3
coffee,skin care,3
dessert,dog food,3
sweet spreads,syrup,3
curd,red/blush wine,3
canned vegetables,frozen meals,3
dish cleaner,ketchup,3
bottled beer,cocoa drinks,3
misc. beverages,seasonal products,3
dessert,skin care,3
coffee,specialty fat,3
dessert,nut snack,3
domestic eggs,soap,3
condensed milk,semi-finished bread,3
abrasive cleaner,specialty chocolate,3
curd,tidbits,3
nuts/prunes,sausage,3
fish,white bread,3
canned fish,dental care,3
dishes,jam,3
cream cheese,spices,3
candles,flower (seeds),3
dog food,mustard,3
dish cleaner,sweet spreads,3
canned fish,semi-finished bread,3
chocolate,softener,3
canned beer,house keeping products,3
butter milk,tea,3
cocoa drinks,waffles,3
beef,canned fruit,3
candy,spices,3
prosecco,white wine,3
pork,turkey,3
female sanitary products,fruit/vegetable juice,3
frozen meals,specialty cheese,3
detergent,mustard,3
cling film/bags,waffles,3
dish cleaner,frozen potato products,3
butter milk,female sanitary products,3
specialty bar,specialty fat,3
cooking chocolate,pip fruit,3
dessert,house keeping products,3
candles,white wine,3
instant coffee,specialty bar,3
bottled water,cocoa drinks,3
liver loaf,napkins,3
butter milk,packaged fruit/vegetables,3
oil,tea,3
frozen meals,zwieback,3
cereals,hygiene articles,3
canned vegetables,red/blush wine,3
pickled vegetables,tea,3
pickled vegetables,zwieback,3
chewing gum,popcorn,3
canned vegetables,soups,3
liver loaf,roll products,3
condensed milk,hard cheese,3
condensed milk,flour,3
canned beer,sauces,3
instant coffee,pet care,3
cocoa drinks,yogurt,3
bathroom cleaner,bottled beer,3
canned vegetables,ketchup,3
cleaner,long life bakery product,3
pastry,softener,3
grapes,roll products,3
dog food,misc. beverages,3
dog food,specialty cheese,3
frozen meals,jam,3
Instant food products,specialty bar,3
ham,softener,3
hamburger meat,rum,3
frozen potato products,mustard,3
cream,root vegetables,3
skin care,waffles,3
frozen fruits,root vegetables,3
organic sausage,white bread,3
berries,spices,3
chocolate,snack products,3
canned vegetables,pickled vegetables,3
abrasive cleaner,dishes,3
frozen fruits,long life bakery product,3
flower (seeds),specialty bar,3
brandy,brown bread,3
flour,sauces,3
bottled beer,tidbits,3
pickled vegetables,skin care,3
jam,oil,3
oil,sauces,3
flower (seeds),rice,3
curd,soap,3
long life bakery product,potato products,3
condensed milk,packaged fruit/vegetables,3
baking powder,frozen potato products,3
frankfurter,organic products,3
butter milk,frozen dessert,3
berries,female sanitary products,3
ice cream,nut snack,3
baby cosmetics,whole milk,3
candles,grapes,3
pork,tidbits,3
dish cleaner,vinegar,3
canned fish,tea,3
frankfurter,meat spreads,3
herbs,liquor (appetizer),3
packaged fruit/vegetables,soft cheese,3
cookware,whipped/sour cream,3
frankfurter,soap,3
cake bar,soft cheese,3
male cosmetics,onions,3
cling film/bags,detergent,3
UHT-milk,white wine,3
newspapers,rum,3
beverages,popcorn,3
chewing gum,pickled vegetables,3
berries,instant coffee,3
meat,salt,3
cake bar,finished products,3
canned fish,packaged fruit/vegetables,3
instant coffee,meat,3
artif. sweetener,fruit/vegetable juice,3
artif. sweetener,sugar,3
baking powder,curd cheese,3
condensed milk,nut snack,3
